src_selfies,tgt_selfies,src_qed,tgt_qed,src_smiles,tgt_smiles,pair_similarity
[C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C@@H1][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C@H1][Ring1][N][C],[C][O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][=Branch2][N][C][=Branch1][C][=O][N][C][C@@H1][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C@H1][Ring1][N][C],0.798580757144757,0.864380799231528,CC(=O)c1ccccc1C(=O)N1C[C@@H](c2ccc(F)cc2)C[C@H]1C,COc1ccc(C(N)=O)cc1NC(=O)N1C[C@@H](c2ccc(F)cc2)C[C@H]1C,0.41935483870967744
[C][O][C][=C][C][=C][Branch2][Ring1][#C][C@@H1][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][Cl][C][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch2],[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][N][N][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1][=C][Ring1][=C],0.7616411160586861,0.838556382795284,COc1ccc([C@@H](NC(=O)Nc2cc(C)ccc2Cl)C2CCOCC2)cc1,CC(C)OC(=O)c1ccc(Cl)c(NC(=O)NC2CC2)c1,0.373134328358209
[C][C@@H1][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=Branch1][C][=O][N][C@H1][C][C@H1][Ring1][Ring1][C],[C][C][=C][S][C][Branch2][Ring1][=C][C@H1][Branch1][Ring1][C][#N][C][=Branch1][C][=O][C@H1][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][Branch1][C][C][C][=N][Ring2][Ring1][=Branch1],0.8162886939506334,0.8776030237629731,C[C@@H]1C[C@@H]1NC(=O)[C@@H](C)NC(=O)c1ccco1,Cc1csc([C@H](C#N)C(=O)[C@H](NC(=O)c2ccco2)C(C)C)n1,0.35384615384615387
[O][=C][Branch2][Ring1][=Branch1][N][C][=C][C][=C][Branch1][O][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1][C][=C][Ring1][N][N][C@H1][C][C][S][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Ring1][O],[C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C@H1][C][C][S][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][Ring1][O],0.7428289626818694,0.8033513944739928,O=C(Nc1ccc(C(=O)NC2CC2)cc1)N[C@H]1CCSc2ccc(F)cc21,Cc1cc(F)ccc1NC(=O)C(=O)N[C@H]1CCSc2c(F)cccc21,0.37681159420289856
[C][=C][C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C],[C][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=C][N][=C][S][C][=C][Branch1][C][C][N][Ring1][=Branch1][C][Ring1][#Branch2][=O],0.637588541469489,0.7824255052084331,C=CCNC(=O)C(=O)Nc1cccc(Cl)c1C,Cc1c(Cl)cccc1NC(=O)c1cnc2scc(C)n2c1=O,0.36666666666666664
[C][C@H1][C][O][C@@H1][Branch1][Ring1][C][O][C][N][Ring1][Branch2][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1],[N][#C][C][=C][C][=C][Branch2][Ring1][#Branch1][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch1],0.8779568667438469,0.9400034720874118,C[C@H]1CO[C@@H](CO)CN1C(=O)c1ccccc1NCc1ccccc1,N#Cc1ccc(CNc2ccccc2C(=O)N2CCOCC2)cc1,0.4
[N][C][=C][C][Branch1][=N][N][C][=Branch1][C][=O][C@@H1][C][C][C][O][Ring1][Branch1][=C][C][=C][Ring1][=C][Br],[C][C][=C][C][Branch1][C][C][=C][N][=C][Branch1][=N][N][C][=Branch1][C][=O][C@@H1][C][C][C][O][Ring1][Branch1][S][C][Ring1][=N][=C][Ring2][Ring1][C],0.8182493305259548,0.9169224334672917,Nc1cc(NC(=O)[C@@H]2CCCO2)ccc1Br,Cc1cc(C)c2nc(NC(=O)[C@@H]3CCCO3)sc2c1,0.4107142857142857
[O][=C][Branch1][N][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][N][C][=C][Branch1][C][F][C][=C][Branch1][C][F][C][=C][Ring1][Branch2][Br],[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2],0.7898284881537064,0.8832628201178786,O=C(COc1ccccc1Br)Nc1c(F)cc(F)cc1Br,Cc1ccccc1C(=O)OCC(=O)Nc1cc(F)cc(F)c1,0.35714285714285715
[C][O][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][O][C][#C][C][Branch1][C][C][Branch1][C][C][O][=C][Ring1][N][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][N],[C][C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch1][#C][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][S],0.6240262809408742,0.8710037213927121,COc1cccc(C(=O)[C@H]2CCCN(C(=O)c3cccc(C#CC(C)(C)O)c3)C2)c1,CCC(C)(C)NC(=O)[C@H]1CCCN(C(=O)COc2ccccc2)C1,0.36
[O][=C][Branch2][Ring1][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],[C][C][=C][C][=C][Branch2][Ring1][=N][S][=Branch1][C][=O][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1],0.8017608866446646,0.8804742795249839,O=C(CCS(=O)(=O)c1ccc(F)cc1)Nc1ccc(Br)cc1,Cc1ccc(S(=O)(=O)N[C@@H](C)C(=O)Nc2ccc(F)cc2)cc1,0.38461538461538464
[C][O][C][=C][C][Branch1][C][Br][=C][Branch2][Ring1][Ring2][C][N][Branch1][C][C][C@@H1][C][C][NH1+1][Branch1][C][C][C@H1][Branch1][C][C][C][Ring1][Branch2][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Ring2],[C][C@H1][C][C@@H1][Branch2][Ring1][#Branch1][N][Branch1][C][C][C][C][=C][N][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][S][Ring1][O][C][C][NH1+1][Ring2][Ring1][Ring2][C],0.8561185940218915,0.9317911533440109,COc1cc(Br)c(CN(C)[C@@H]2CC[NH+](C)[C@H](C)C2)c(OC)c1,C[C@H]1C[C@@H](N(C)Cc2cnc(-c3cccnc3)s2)CC[NH+]1C,0.3880597014925373
[C][C@@H1][Branch2][Ring1][Branch2][NH2+1][C][C][Branch1][N][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][C][O][C][C][Ring1][=N][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][Ring1][C][#N][=C][Ring1][Branch2],[C][C@H1][Branch2][Ring1][#Branch1][NH2+1][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][Ring1][C][#N][=C][Ring1][Branch2][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1],0.8049031322023396,0.8719466869692856,C[C@@H]([NH2+]CC1(c2cccc(F)c2)CCOCC1)C(=O)Nc1cccc(C#N)c1,C[C@H]([NH2+][C@H](C)C(=O)Nc1cccc(C#N)c1)c1ccc2c(c1)OCO2,0.4520547945205479
[C][O][C][=C][C][Branch1][=N][/C][=C][/N][C][=Branch1][C][=S][N][C][Ring1][=Branch1][=O][=C][C][=C][Ring1][=C][O][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1],[C][O][C][=C][C][Branch1][S][/C][=C][\N][C][=Branch1][C][=S][N][Branch1][C][C][C][Ring1][#Branch1][=O][=C][C][=C][Ring1][#C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.37716614179868013,0.660833745076589,COc1cc(/C=C2/NC(=S)NC2=O)ccc1OC(=O)c1cccs1,COc1cc(/C=C2\NC(=S)N(C)C2=O)ccc1OCc1ccccc1,0.38028169014084506
[C][N][Branch2][Ring1][#Branch1][C][C][C][=N][O][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][Ring1][N][C][=Branch1][C][=O][N][C][C@@H1][C][C][C][O][Ring1][Branch1],[C][C@@H1][C][N][Branch2][Ring1][=Branch1][C][C][=N][O][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][Ring1][N][C][C][C@@H1][Ring2][Ring1][Ring1][NH3+1],0.8658584208309863,0.9258979190171945,CN(CCc1noc(-c2ccc(F)cc2)n1)C(=O)NC[C@@H]1CCCO1,C[C@@H]1CN(Cc2noc(-c3ccc(F)cc3)n2)CC[C@@H]1[NH3+],0.38028169014084506
[C][O][C][=C][C][=C][Branch2][Ring1][Ring2][C][NH1+1][C][C][C][Branch1][=Branch2][C][=N][N][=C][N][Ring1][Branch1][C][C][C][Ring1][N][C][=C][Ring2][Ring1][Ring1][O][C][C][Branch1][C][C][C],[C][C@@H1][C][C@H1][Ring1][Ring1][C][=C][C][=C][Branch2][Ring1][Ring2][C][NH1+1][C][C][C][Branch1][=Branch2][C][=N][N][=C][N][Ring1][Branch1][C][C][C][Ring1][N][O][Ring2][Ring1][C],0.8193610655750525,0.9307038384437077,COc1ccc(C[NH+]2CCC(c3nncn3C)CC2)cc1OCC(C)C,C[C@@H]1C[C@H]1c1ccc(C[NH+]2CCC(c3nncn3C)CC2)o1,0.4461538461538462
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][C][=C][Branch1][C][Br][S][Ring1][=Branch1],[C][O][C][=C][C][=C][C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][=C][Ring2][Ring1][Ring1][O],0.8157493796298456,0.9445567867588386,COc1ccccc1C(=O)NCC(=O)N(C)Cc1ccc(Br)s1,COc1cccc(C(=O)N(C)Cc2ccc(F)c(F)c2)c1O,0.35384615384615387
[C][C][Branch2][Ring1][Branch2][C@][Branch1][C][C][Branch1][Ring1][C][O][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Br][=C][Ring1][Branch2][C][C][Ring1][S],[Cl][C][=C][C][=C][Branch1][O][N][C][C][=C][C][=N][C][=N][Ring1][=Branch1][C][=C][Ring1][=C][Br],0.8770073655356253,0.9421305317920082,CC1([C@](C)(CO)Nc2ccc(Cl)c(Br)c2)CC1,Clc1ccc(NCc2ccncn2)cc1Br,0.36538461538461536
[C][C][Branch1][C][C][C@H1][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][N][C][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O][C][=C][C][=C][C][=N][Ring1][=Branch1],[C][C][O][C][C@H1][C][C][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Branch1][C][C][C][C][Ring2][Ring1][Ring1],0.7796018512843413,0.8755630729228959,CC(C)[C@H](NC(=O)Cn1ccc(=O)c2ccccc21)c1ccccn1,CCOC[C@H]1CCCN(C(=O)N[C@@H](c2ccccn2)C(C)C)C1,0.39436619718309857
[C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][C][N][C][=Branch1][C][=O][N][C@H1][Branch1][Ring1][C][O][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1],[C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][C][N][C][=Branch1][C][=O][N][C][C@H1][C][C][O][C@@H1][Ring1][Branch1][C][Branch1][C][C][Branch1][C][C][C],0.5165765554004363,0.8654129913870258,Cc1cc(F)ccc1CCNC(=O)N[C@H](CO)Cc1c[nH]c2ccccc12,Cc1cc(F)ccc1CCNC(=O)NC[C@H]1CCO[C@@H]1C(C)(C)C,0.3918918918918919
[C][S][C@@H1][C][C][C][C@@H1][Ring1][Branch1][N][C][=Branch1][C][=O][N][Branch1][C][C][C][C][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][N],[C][C][C][C][N][Branch1][C][C][C][=Branch1][C][=O][N][C@@H1][C][C@@H1][Branch1][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][=O],0.8285907093624448,0.9088425416732192,CS[C@@H]1CCC[C@@H]1NC(=O)N(C)CCN1CCN(c2ccccc2)CC1,CCCCN(C)C(=O)N[C@@H]1C[C@@H](C)N(c2ccccc2)C1=O,0.36231884057971014
[C][O][C][=C][C][=C][C][Branch2][Ring2][Branch1][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][/C][=C][Branch1][Ring1][/C][#N][C][=Branch1][C][=O][N][C][C@H1][C][C][C][O][Ring1][Branch1][=C][Ring2][Ring1][=C],[C][O][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][C@@H1][C][C][C][O][Ring1][Branch1][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Ring2],0.45731654938651844,0.7906586251691019,COc1cccc(-c2nn(-c3ccccc3)cc2/C=C(/C#N)C(=O)NC[C@H]2CCCO2)c1,COc1ccc(NC(=O)C(=O)NC[C@@H]2CCCO2)c(OC)c1,0.43037974683544306
[C][C][=C][C][=C][Branch2][Ring1][#Branch2][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#Branch2][O][C][C][=C][S][C][=N][Ring1][Branch1][=C][Ring1][=N][C][=C][Ring2][Ring1][#Branch1],[C][C][=C][C][=C][C][Branch2][Ring1][O][O][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][=C][Ring2][Ring1][Branch2],0.7399867123784225,0.8779076192821038,Cc1ccc(CNC(=O)c2cccc(OCc3cscn3)c2)cc1,Cc1cccc(OCC(=O)NCc2ccc(N3CCOCC3)cc2)c1,0.36231884057971014
[C][C@H1][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][Branch1][Branch2][C][=N][N][=C][O][Ring1][Branch1][=C][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1],[C][C][Branch1][C][C][C@H1][Branch1][C][C][S][C][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.7543576515513917,0.8505170663537833,C[C@H](NC(=O)COc1cccc(-c2nnco2)c1)c1ccccc1,CC(C)[C@H](C)SCC(=O)N[C@H](C)c1ccccc1,0.3728813559322034
[C][O][C][=C][C][=C][Branch2][Ring1][P][C][=N][N][=C][Branch1][C][S-1][N][Ring1][=Branch1][C][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=C][Ring2][Ring1][#Branch2],[C][C@H1][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#Branch2][C][S][Branch1][C][C][=Branch1][C][=O][=O][=C][Ring1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl],0.5910308886107355,0.844106442448767,COc1ccc(-c2nnc([S-])n2CC(=O)N[C@H](C)c2ccc(Cl)cc2Cl)cc1,C[C@H](NC(=O)c1cccc(CS(C)(=O)=O)c1)c1ccc(Cl)cc1Cl,0.38028169014084506
[C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][#N][C][C][C][C][C][Ring1][Branch2],[C][C][=C][C][Branch1][P][C][C][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][#N][C][C][Ring1][Branch1][=C][C][=C][Ring1][S][Br],0.8670262483005244,0.9296836055147919,CN(C)C(=O)c1ccccc1NCC(=O)NC1(C#N)CCCCC1,Cc1cc(CCC(=O)NC2(C#N)CC2)ccc1Br,0.3709677419354839
[C][C][C][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C@H1][C][C@@][Branch1][C][C][Branch1][Ring1][O][C][C][Ring1][#Branch1][Branch1][C][C][C][C][Ring2][Ring1][C],[C][O][C@@][Branch1][C][C][C][C@H1][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][Ring1][O][C][Ring2][Ring1][Ring1][Branch1][C][C][C],0.8060409004720207,0.9266887550470302,CCCNC(=O)[C@H]1CCCN(C(=O)N[C@H]2C[C@@](C)(OC)C2(C)C)C1,CO[C@@]1(C)C[C@H](NC(=O)c2ccc(C(=O)N(C)C)cc2)C1(C)C,0.3870967741935484
[C][O][C][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl],[O][=C][Branch1][S][N][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][O],0.8304587650674817,0.9049813263508061,COCCNC(=O)c1cc(Cl)ccc1Cl,O=C(NCCc1ccc(Cl)cc1Cl)c1ccccc1O,0.45652173913043476
[C][C@H1][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][Ring1][C][#N][=C][Ring1][Branch2],[C][C][C][=N][C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C@H1][Branch1][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][NH1][Ring2][Ring1][C],0.8640238326089272,0.9319487122255312,C[C@H](c1ccc(F)cc1)N(C)C(=O)c1cccc(C#N)c1,CCc1nc(C(=O)N(C)[C@H](C)c2ccc(F)cc2)n[nH]1,0.43636363636363634
[C][C][=C][C][=C][C][Branch2][Ring2][Ring2][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][P][=C][Ring2][Ring1][#Branch2],[C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][C][N][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][Ring1],0.7254448332469847,0.7924184958777294,Cc1cccc(NC(=O)c2cccc(S(=O)(=O)N(C)c3ccccc3)c2)c1,CC(=O)Nc1cccc(NC(=O)[C@@H](C)Nc2cccc(C)c2)c1,0.3508771929824561
[O][=C][Branch1][Branch2][C][C][=C][S][C][=Ring1][Branch1][N][C][C][C@@H1][Branch2][Ring1][Ring1][C][C][C][N][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N][C][Ring1][P],[C][N][Branch1][=Branch2][C][C][C][=C][S][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][N][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N],0.8604769871691104,0.9340750049199936,O=C(c1ccsc1)N1CC[C@@H](C2CCN(c3ncccn3)CC2)C1,CN(Cc1ccsc1)C(=O)NC1CCN(c2ncccn2)CC1,0.4444444444444444
[C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][O][C][=C][C][=C][Branch2][Ring1][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][Branch1][Ring1][P],[C][O][C][=C][C][=C][O][C][Branch1][C][C][=C][Branch2][Ring1][N][C][=Branch1][C][=O][N][C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][=Branch2],0.5061413179890724,0.8287165573317189,CCOC(=O)c1c(C)oc2ccc(OC(=O)c3ccc(OC)cc3)cc12,COc1ccc2oc(C)c(C(=O)NCC(C)(C)NC(=O)OC(C)(C)C)c2c1,0.45161290322580644
[C][N][C][C][C][NH1+1][Branch2][Ring1][P][C][C@H1][Branch1][C][O][C][O][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][O],[O][C@H1][Branch1][=C][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][NH1+1][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][=N],0.7538539354299176,0.8166329814901744,CN1CCC[NH+](C[C@H](O)COC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,O[C@H](COc1ccc(Cl)cc1)C[NH+]1CCN(c2ccc(F)cc2)CC1,0.43333333333333335
[C][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][S][C][=Branch1][C][=S][N][C][C][C][C][Ring1][Branch1][C][Branch1][C][C][=C][Ring2][Ring1][=Branch1],[C][C][=C][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][S][C][C][=C][C][=N][N][Ring1][Branch1][C][C][Branch1][C][C][=C][Ring2][Ring1][Ring1],0.8197398651894258,0.9203523854009538,Cc1ccc(NC(=O)NC(=O)CSC(=S)N2CCCC2)c(C)c1,Cc1ccc(NC(=O)CSCc2ccnn2C)c(C)c1,0.3870967741935484
[O][=C][Branch2][Ring1][Branch1][N][C@H1][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][Branch1][C][Cl][Branch1][C][Cl][Cl][C][=C][C][=C][N][=C][Ring1][=Branch1],[O][=C][Branch2][Ring1][#Branch1][N][C][C][C][N][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][C][C][Ring1][=N][C][=C][C][=C][N][=C][Ring1][=Branch1],0.854598264045209,0.9440800627897792,O=C(N[C@H](N1CCOCC1)C(Cl)(Cl)Cl)c1cccnc1,O=C(NC1CCN(C(=O)c2cccs2)CC1)c1cccnc1,0.38095238095238093
[C][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1][O][Ring2][Ring1][C],[C][O][C][=C][C][=C][Branch2][Ring1][N][C@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][NH1][C][Ring1][=Branch1][=O][C][C][C][Ring1][Branch2][C][=C][Ring2][Ring1][#Branch1],0.8294937739370508,0.9359371255304303,Cc1ccc(C(=O)N2CCC[C@H]2c2ccncc2)o1,COc1ccc([C@H]2CCCN2C(=O)c2cc3c([nH]c2=O)CCC3)cc1,0.390625
[C][C][=N][NH1][C][Branch2][Ring1][S][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C@@H1][Branch1][C][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring1][=N][Ring2][Ring1][Branch2],[O][=C][Branch1][N][N][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch2][N][C][=C][C][=N][Ring1][Branch1][C][=C][Ring1][O],0.8300008398568879,0.8924273025664854,Cc1n[nH]c(-c2ccc(C(=O)NC[C@@H](C)CN3CCOCC3)cc2)n1,O=C(NCCN1CCOCC1)c1ccc(-n2cccn2)cc1,0.4090909090909091
[O][=C][Branch2][Ring1][Ring1][O][C][=C][C][=C][Branch1][Branch2][N][C][=N][N][=N][Ring1][Branch1][C][=C][Ring1][O][C@H1][S][C][C][C][S][C][=C][C][=Ring1][Branch1][Ring1][=Branch2],[C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=C][C][=C][Branch1][Branch2][N][C][=N][N][=N][Ring1][Branch1][C][=C][Ring1][O],0.5373267697186771,0.8638231333209112,O=C(Oc1ccc(-n2cnnn2)cc1)[C@H]1SCCc2sccc21,CC(C)CNC(=O)[C@H](C)Oc1ccc(-n2cnnn2)cc1,0.36363636363636365
[C][C][O][C][=C][C][=C][Branch1][P][C@H1][Branch1][C][C][NH2+1][C][C@@][Branch1][C][O][C][C][O][C][Ring1][=Branch1][C][=C][Ring1][S][N+1][=Branch1][C][=O][O-1],[C][C][=C][Branch1][P][C@@H1][Branch1][C][C][NH2+1][C][C@][Branch1][C][O][C][C][O][C][Ring1][=Branch1][N][=N][N][Ring1][#C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],0.5722770091981664,0.8402435460533454,CCOc1ccc([C@H](C)[NH2+]C[C@@]2(O)CCOC2)cc1[N+](=O)[O-],Cc1c([C@@H](C)[NH2+]C[C@]2(O)CCOC2)nnn1-c1ccc(F)cc1,0.3888888888888889
[C][O][C][=C][C][Branch1][C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][C@@H1][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch1][O][C],[C][O][C][=C][C][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][O][C][=C][C][=C][Ring2][Ring1][Ring1][C],0.7985557081304739,0.91887776945887,COc1cc(C)c(NC(=O)C[C@@H](NC(C)=O)c2ccccc2)cc1OC,COc1cc(CC(=O)Nc2ccc(C)cc2OC)ccc1C,0.3620689655172414
